Generation,Individual,Fitness Value,fdeltah,cycle_length,cost_fuelcycle,total_mass,doppler_temperature_coefficient,Chromosome
0,0,-3685515873015872857009868967166083072.000,1.050,0.544,44336678.059,3685515873015872857009868967166083072.000,-7.519,1.5254445115032773,2.05,1.6467303194394147,22.96240926159728
1,0,-3685515873015872857009868967166083072.000,1.048,0.621,42580593.369,3685515873015872857009868967166083072.000,-6.499,1.7112889173674546,2.75,1.5754298586808755,23.450864991075306
